ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category
1411,2022-03-17,290.0,8.0,27.87310101,49.82448023,3,0,37.9574801,Beginner,Grains
1412,2024-02-28,470.0,6.0,13.05941893,40.32535376,2,0,29.50679519,Beginner,Meat
1413,2023-08-04,363.0,6.0,22.04087116,76.61568062,4,0,36.99504329,Intermediate,Dairy
1414,2023-03-23,269.0,17.0,30.79657783,76.98099824,3,0,39.43372252,Intermediate,Meat
1415,2022-07-08,289.0,14.0,29.1930972,83.28234386,4,0,14.81784483,Intermediate,Meat
1416,2022-09-29,227.0,12.0,16.3556145,89.69147838,3,0,31.44636582,Beginner,Dairy
1417,2022-08-25,152.0,13.0,13.64391421,86.79866604,3,0,25.44252786,Intermediate,Grains
1418,2023-05-03,228.0,18.0,25.21216032,53.10720719,2,0,34.1076753,Beginner,Vegetables
1419,2023-07-14,278.0,13.0,20.75842944,70.53480552,4,0,16.68214777,Intermediate,Vegetables
1420,2022-04-28,360.0,8.0,12.56981011,89.03041877,3,0,44.06761829,Intermediate,Dairy
1421,2024-05-30,434.0,13.0,12.22100613,88.62625398,3,0,10.46367075,Expert,Meat
1422,2023-05-28,306.0,6.0,23.31202981,70.93163284,6,0,18.69088387,Beginner,Vegetables
1423,2023-10-06,198.0,5.0,21.54867342,71.89866943,4,0,39.239869,Expert,Meat
1424,2022-05-07,147.0,9.0,23.35605515,58.17850648,5,0,21.36404115,Intermediate,Meat
1425,2022-04-27,478.0,19.0,13.64805185,58.37382797,2,0,10.00439363,Intermediate,Vegetables
1426,2023-04-19,244.0,12.0,34.53090936,38.34695093,2,0,12.97072149,Intermediate,Grains
1427,2022-02-02,158.0,7.0,22.07921301,82.45360345,2,0,24.16719688,Intermediate,Vegetables
1428,2022-02-27,152.0,18.0,29.3205695,61.96055321,6,0,28.54458747,Intermediate,Meat
1429,2024-09-07,485.0,15.0,17.41224453,76.24455185,5,0,43.29283547,Intermediate,Vegetables
1430,2023-01-05,306.0,15.0,23.30650533,89.43276197,3,0,19.73394314,Intermediate,Grains
1431,2022-09-26,4510.0,8.0,18.07826643,52.48821407,0,0,7.293869466,Beginner,Dairy
1432,2022-02-16,120.0,13.0,16.31271874,87.97460464,2,0,18.41340427,Intermediate,Grains
1433,2022-12-16,325.0,19.0,19.8591331,47.90609474,4,0,9.710418674,Intermediate,Grains
1434,2022-07-15,332.0,18.0,25.15471784,68.27262556,4,0,12.40827927,Expert,Grains
1435,2024-06-18,168.0,14.0,28.73209282,85.53133247,1,0,11.1580325,Expert,Grains
1436,2024-01-16,332.0,8.0,10.27579036,51.73057529,1,0,10.01694595,Intermediate,Dairy
1437,2024-06-12,487.0,7.0,13.52399069,67.84202827,2,0,39.84887726,Intermediate,Grains
1438,2023-03-20,441.0,8.0,18.58901187,54.14679825,0,0,42.13451171,Beginner,Grains
1439,2024-03-03,109.0,17.0,11.56355567,40.81174525,6,1,5.901045338,Intermediate,Meat
1440,2022-11-01,260.0,12.0,13.98218613,77.55128352,1,0,33.47611748,Intermediate,Meat
1441,2022-12-08,257.0,5.0,31.17918403,66.12701912,3,0,36.23078363,Expert,Dairy
1442,2024-07-25,416.0,9.0,28.93704712,42.88007184,3,0,47.47001501,Beginner,Meat
1443,2022-05-30,141.0,5.0,25.30644965,61.89596788,0,0,21.19073421,Expert,Meat
1444,2022-05-05,367.0,12.0,33.53093761,84.44280988,3,0,14.67124391,Beginner,Vegetables
1445,2024-04-26,171.0,9.0,20.72217197,88.91434188,4,0,8.791896477,Intermediate,Meat
1446,2024-06-04,434.0,10.0,20.09944691,41.38891818,1,0,6.114419491,Intermediate,Meat
1447,2022-02-20,487.0,9.0,33.60759087,79.5623431,6,0,42.45877325,Expert,Meat
1448,2022-12-20,383.0,14.0,60.0,31.84740298,1,0,6.391889663,Expert,Dairy
1449,2024-09-25,291.0,13.0,28.49178252,55.1633767,2,0,21.7849926,Expert,Vegetables
1450,2022-05-23,497.0,19.0,25.41511455,43.11059006,0,1,19.36055704,Expert,Meat
1451,2023-04-16,205.0,15.0,30.5451611,85.81025793,6,0,15.96070066,Intermediate,Dairy
1452,2023-02-04,250.0,8.0,32.64727762,36.77589856,5,0,5.852543152,Intermediate,Dairy
1453,2024-07-18,160.0,6.0,19.93453476,86.17602836,3,0,25.98139767,Intermediate,Dairy
1454,2022-11-17,409.0,14.0,31.72251564,70.84535358,3,0,15.9710872,Expert,Grains
1455,2022-01-20,357.0,13.0,10.46069297,81.98319086,3,0,26.44075721,Intermediate,Vegetables
1456,2024-06-26,339.0,7.0,18.49443679,72.22753866,2,0,19.21987135,Intermediate,Vegetables
1457,2024-04-30,261.0,16.0,31.32724059,41.21486644,1,0,42.24538377,Intermediate,Meat
1458,2024-06-13,237.0,8.0,26.60469786,62.97637611,3,0,22.3499104,Expert,Vegetables
1459,2023-02-12,345.0,17.0,30.23824939,81.80404601,6,0,5.041823759,Intermediate,Dairy
1460,2023-11-25,231.0,14.0,31.9817165,82.64133673,5,0,26.51715156,Intermediate,Meat
1461,2022-02-08,150.0,14.0,21.14895768,52.89671639,1,0,18.8388408,Beginner,Vegetables
1462,2022-06-25,144.0,18.0,22.33192117,69.91752612,5,0,10.24065187,Expert,Meat
1463,2022-09-03,222.0,10.0,23.33779813,80.82836938,5,0,36.08268418,Intermediate,Meat
1464,2024-06-11,384.0,13.0,20.71576367,74.40968213,1,0,16.58655393,Intermediate,Vegetables
1465,2023-12-23,290.0,19.0,12.34392302,65.62814885,5,1,13.69220038,Beginner,Vegetables
1466,2024-08-01,445.0,10.0,21.19007351,78.43135913,3,0,34.4204038,Beginner,Vegetables
1467,2024-07-13,451.0,16.0,17.06077247,67.51228617,5,0,10.14067124,Intermediate,Meat
1468,2022-06-04,330.0,6.0,29.59581384,32.69121408,5,0,49.44872926,Intermediate,Meat
1469,2023-10-01,438.0,12.0,30.05326395,30.78177407,6,0,46.21134125,Intermediate,Dairy
1470,2022-10-15,101.0,10.0,26.54080876,72.54082346,5,0,5.750411607,Beginner,Meat
1471,2023-09-18,286.0,15.0,60.0,53.51149778,0,0,21.34727584,Expert,Dairy
1472,2023-07-24,496.0,6.0,15.81613846,66.19750834,0,0,42.00026507,Expert,Grains
1473,2024-03-12,473.0,18.0,27.14778178,38.5302268,1,0,10.07794342,Expert,Vegetables
1474,2022-05-08,161.0,11.0,32.06333715,57.0279181,6,0,9.436740361,Intermediate,Meat
1475,2022-11-19,307.0,10.0,17.42173186,61.63493525,5,0,13.94663274,Beginner,Dairy
1476,2022-09-13,243.0,19.0,15.77827281,61.91476239,1,0,39.46872087,Expert,Dairy
1477,2024-03-01,296.0,15.0,15.89643998,56.92881874,4,0,38.5171284,Intermediate,Vegetables
1478,2022-07-10,484.0,6.0,23.58251308,60.1292166,6,0,25.97523317,Intermediate,Vegetables
1479,2022-04-26,388.0,15.0,28.72904098,46.29412589,1,0,28.63662885,Expert,Dairy
1480,2023-08-30,323.0,5.0,16.08694921,48.115002,2,0,22.93891224,Intermediate,Vegetables
1481,2022-06-30,207.0,7.0,15.08945701,62.9750194,3,0,45.74924771,Intermediate,Vegetables
1482,2022-10-29,251.0,13.0,26.67428792,74.07467539,5,0,32.83746301,Intermediate,Meat
1483,2024-04-09,264.0,6.0,29.50532659,58.93586168,1,0,36.53895646,Beginner,Vegetables
1484,2024-06-19,133.0,7.0,17.264689,34.10004629,2,0,8.137374163,Expert,Grains
1485,2024-02-20,319.0,17.0,13.7249934,58.91204876,1,0,19.04863477,Intermediate,Grains
1486,2024-01-10,328.0,15.0,19.38149761,85.86059825,2,1,15.42195611,Expert,Grains
1487,2023-06-02,193.0,8.0,18.06319945,70.01199963,4,0,8.191218177,Intermediate,Dairy
1488,2023-01-08,136.0,5.0,27.94089465,35.38872926,6,0,40.58109959,Intermediate,Meat
1489,2022-02-15,234.0,9.0,30.46964108,31.63050097,1,0,17.70181117,Beginner,Dairy
1490,2024-09-04,127.0,16.0,19.47567816,45.2014302,2,0,36.27132709,Expert,Dairy
1491,2024-03-13,306.0,5.0,34.7781608,42.80360088,2,0,31.83952796,Expert,Dairy
1492,2022-06-21,306.0,13.0,10.52152848,79.77525341,1,0,30.51017583,Intermediate,Meat
1493,2023-05-27,185.0,16.0,26.85759516,33.13191774,5,0,11.38974167,Intermediate,Vegetables
1494,2022-02-18,266.0,9.0,13.97345708,72.46129958,4,0,39.71804279,Intermediate,Meat
1495,2022-07-11,476.0,12.0,22.8498967,38.33227958,0,0,25.04239367,Expert,Meat
1496,2024-06-24,334.0,12.0,29.84974291,63.20274097,0,0,42.63870185,Intermediate,Grains
1497,2023-05-31,168.0,19.0,15.29956227,35.12048019,2,0,18.78354486,Intermediate,Vegetables
1498,2024-01-11,263.0,11.0,23.46739168,53.5094378,3,0,43.20157413,Intermediate,Meat
1499,2023-04-26,328.0,5.0,29.21499512,86.63893832,2,1,44.20632323,Intermediate,Grains
1500,2024-02-14,140.0,17.0,22.16494156,75.22978203,2,0,42.32233176,Beginner,Dairy
1501,2023-12-08,225.0,11.0,23.48890551,55.65010988,4,0,46.68387246,Intermediate,Meat
1502,2022-01-27,413.0,6.0,14.34383688,84.21647066,3,0,38.23276453,Intermediate,Dairy
1503,2023-03-14,162.0,5.0,29.31556819,54.08673785,1,1,33.62307892,Intermediate,Meat
1504,2022-01-23,485.0,19.0,19.34055808,34.1103244,6,0,43.68003786,Intermediate,Meat
1505,2022-12-31,319.0,15.0,14.15829019,79.1878683,5,0,33.21357955,Intermediate,Vegetables
1506,2022-08-18,153.0,8.0,15.92569643,53.57845352,3,0,40.001506,Intermediate,Dairy
1507,2022-02-07,274.0,8.0,26.90130643,43.60382298,0,0,39.53744738,Intermediate,Dairy
1508,2023-11-01,173.0,15.0,13.13083926,44.74844636,2,0,25.12404645,Expert,Dairy
1509,2022-02-04,287.0,13.0,11.61159056,40.14486422,4,0,9.162519707,Beginner,Dairy
1510,2023-01-10,448.0,15.0,34.41813097,32.64971617,1,0,24.61978313,Expert,Grains
1511,2023-04-15,223.0,11.0,20.56722783,63.87774306,5,0,15.40759677,Intermediate,Vegetables
1512,2022-02-05,370.0,9.0,31.14547634,53.38556325,5,0,40.11565382,Intermediate,Grains
1513,2023-11-19,420.0,16.0,26.89955689,89.54653736,6,0,36.76803065,Expert,Dairy
1514,2024-01-29,306.0,16.0,13.44557248,75.54413636,0,0,45.06064798,Beginner,Vegetables
1515,2024-07-09,487.0,13.0,23.94951847,42.78510052,1,0,40.23501041,Intermediate,Vegetables
1516,2024-07-19,221.0,16.0,12.3351993,62.51940449,4,0,40.63710303,Intermediate,Vegetables
1517,2023-05-19,291.0,5.0,29.65689892,77.77443573,4,0,40.68783628,Expert,Meat
1518,2022-02-06,289.0,10.0,35.11676371,52.7701742,6,0,35.31657801,Beginner,Grains
1519,2024-06-14,2830.0,14.0,15.40226133,71.38673095,4,0,27.80086059,Expert,Meat
1520,2023-08-03,189.0,10.0,23.13761555,61.63493525,3,0,38.48128612,Intermediate,Meat
1521,2022-06-10,330.0,6.0,24.83196621,82.93551337,4,0,24.01952152,Expert,Meat
1522,2023-11-12,293.0,7.0,12.37529247,68.12661874,6,0,14.44539333,Intermediate,Meat
1523,2022-06-12,242.0,7.0,21.98197321,45.49039525,6,0,5.472213851,Intermediate,Vegetables
1524,2023-12-07,138.0,5.0,16.73328246,63.79947852,3,0,35.21327327,Expert,Grains
1525,2024-01-27,429.0,7.0,29.5099944,68.43813557,5,0,31.97178468,Intermediate,Meat
1526,2024-03-11,388.0,17.0,14.45631167,33.11371797,0,0,14.86067291,Intermediate,Dairy
1527,2024-01-25,243.0,19.0,19.63439708,48.6050723,3,0,37.7991412,Intermediate,Meat
1528,2024-03-25,382.0,13.0,33.24042307,84.39433264,0,0,32.82308594,Expert,Grains
1529,2022-04-22,238.0,18.0,28.92648169,44.05106681,4,0,11.09099457,Beginner,Vegetables
1530,2024-06-02,348.0,7.0,34.51292055,88.73745042,6,0,19.77734748,Intermediate,Dairy
1531,2022-04-14,164.0,8.0,34.60878519,39.88948052,3,0,5.008393768,Intermediate,Grains
1532,2023-02-24,135.0,18.0,15.15465411,54.96728568,4,0,41.16898562,Expert,Dairy
1533,2024-03-19,440.0,12.0,34.49116788,56.11945329,1,0,22.80999558,Beginner,Meat
1534,2023-08-10,295.0,16.0,20.46451554,48.90882235,3,0,38.76173573,Expert,Meat
1535,2022-01-12,187.0,13.0,17.74548202,30.22902805,2,0,42.33752898,Expert,Meat
1536,2022-04-30,140.0,15.0,10.45919092,54.41831458,5,0,12.31420944,Intermediate,Meat
1537,2022-02-23,113.0,11.0,23.17560241,88.9079216,2,0,8.001224663,Intermediate,Meat
1538,2022-06-01,278.0,18.0,26.52050296,64.48677326,2,0,13.78387241,Intermediate,Vegetables
1539,2023-02-08,372.0,10.0,17.55151255,38.71179077,2,0,33.73199532,Beginner,Grains
1540,2022-07-27,414.0,19.0,20.13275458,78.48135779,2,0,33.13984819,Expert,Dairy
1541,2023-10-21,221.0,13.0,15.69606044,80.12446985,5,0,41.13415856,Beginner,Grains
1542,2024-09-05,177.0,5.0,34.33643475,89.25957554,3,1,5.47480051,Intermediate,Grains
1543,2024-05-19,165.0,19.0,13.62412681,74.00920479,6,0,9.562092911,Beginner,Grains
1544,2022-02-06,289.0,10.0,34.75370932,52.7701742,6,0,35.31657801,Beginner,Grains
1545,2023-03-29,152.0,7.0,27.00329828,50.42224478,2,0,45.64616473,Intermediate,Vegetables
1546,2023-10-14,138.0,15.0,30.76336141,43.92238973,5,0,24.80319838,Intermediate,Meat
1547,2022-09-11,494.0,10.0,34.66732451,43.70920481,6,0,7.49371498,Intermediate,Dairy
1548,2022-10-31,219.0,19.0,18.71434168,49.54938705,0,0,7.662968234,Beginner,Vegetables
1549,2024-06-29,348.0,12.0,28.96062545,57.0411885,5,0,7.234767116,Intermediate,Meat
1550,2023-07-26,194.0,9.0,14.34381489,33.58298934,2,0,37.97866343,Intermediate,Vegetables
1551,2023-09-16,441.0,17.0,30.6283049,89.69888216,5,0,7.764130817,Intermediate,Dairy
1552,2024-02-04,447.0,12.0,60.0,37.52138855,6,0,7.453036735,Intermediate,Meat
1553,2024-09-19,3380.0,16.0,16.10849852,68.27725576,3,0,26.43450585,Intermediate,Dairy
1554,2022-09-20,358.0,19.0,24.61676751,48.79237566,1,0,48.55112319,Intermediate,Grains
1555,2023-02-19,405.0,11.0,21.82229914,80.53384478,6,0,6.813002558,Intermediate,Meat
1556,2022-05-31,479.0,9.0,22.10996119,82.79176064,1,0,18.8137527,Expert,Vegetables
1557,2024-04-28,253.0,9.0,16.7034755,44.85060439,6,0,35.61729862,Beginner,Grains
1558,2023-10-03,243.0,10.0,10.88927168,79.76349762,1,0,17.76235655,Expert,Grains
1559,2024-08-14,155.0,5.0,17.82904987,33.00111461,2,0,35.8328531,Beginner,Grains
1560,2023-07-05,483.0,7.0,19.11995548,50.50822233,2,0,35.30959602,Intermediate,Meat
1561,2024-05-01,217.0,10.0,11.16251466,31.1877395,2,0,38.2940522,Beginner,Vegetables
1562,2023-05-04,157.0,12.0,22.6709608,81.94920991,3,0,33.12408868,Intermediate,Meat
1563,2023-12-12,319.0,12.0,12.29677219,55.80617259,1,0,29.83713625,Intermediate,Meat
1564,2022-05-28,114.0,18.0,25.63261651,47.07373811,5,0,40.61343877,Intermediate,Grains
1565,2022-05-27,306.0,7.0,33.68376157,79.00093053,4,0,19.17546676,Expert,Vegetables
1566,2024-02-17,244.0,17.0,10.57332028,61.05577808,5,0,29.91013397,Intermediate,Meat
1567,2022-01-03,370.0,14.0,30.75973332,64.63498385,0,0,41.55161544,Beginner,Vegetables
1568,2024-05-03,478.0,12.0,24.04982119,41.48566083,4,0,10.35979411,Intermediate,Vegetables
1569,2024-08-08,381.0,9.0,22.6762776,62.81255795,3,0,44.08506627,Beginner,Grains
1570,2023-10-22,232.0,14.0,34.39977124,77.06525148,6,0,49.13572124,Intermediate,Grains
1571,2023-04-09,454.0,12.0,12.21918485,55.34307133,6,0,46.03183829,Beginner,Dairy
1572,2022-11-22,167.0,18.0,25.75521871,60.77414497,1,0,8.111910547,Intermediate,Meat
1573,2022-07-06,447.0,13.0,25.71912046,68.7657705,2,0,27.65961417,Beginner,Grains
1574,2022-05-04,427.0,6.0,29.39511839,66.24430062,2,0,36.41892938,Intermediate,Dairy
1575,2024-07-08,459.0,15.0,28.76823767,66.73548905,0,0,26.39236349,Intermediate,Dairy
1576,2023-09-01,367.0,9.0,30.2671482,51.25606589,4,0,17.01837534,Expert,Dairy
1577,2022-05-24,458.0,12.0,25.32360437,53.80781083,1,0,26.14619174,Intermediate,Meat
1578,2024-01-22,306.0,11.0,21.75797635,82.96406284,0,0,17.70655636,Intermediate,Meat
1579,2022-01-30,335.0,12.0,14.16106948,33.5456334,6,0,30.76892839,Intermediate,Meat
1580,2022-07-17,458.0,17.0,29.82390237,61.79949138,6,0,5.644890764,Intermediate,Dairy
1581,2022-10-21,259.0,18.0,31.6152209,62.68965945,4,0,28.48479477,Intermediate,Grains
1582,2024-06-15,429.0,5.0,12.43906276,38.63651481,5,0,43.52004837,Intermediate,Meat
1583,2023-02-05,226.0,13.0,29.24861751,80.52446624,6,1,38.11630791,Intermediate,Meat
1584,2022-05-03,300.0,10.0,18.65041419,32.3859579,1,0,32.89858542,Intermediate,Meat
1585,2022-07-03,385.0,14.0,34.01951379,49.26486583,6,0,24.85177485,Intermediate,Meat
1586,2022-07-22,324.0,19.0,19.5961788,61.94956197,4,0,40.44839847,Intermediate,Meat
1587,2023-03-15,289.0,6.0,16.62238618,39.51744867,2,1,22.92262471,Intermediate,Meat
1588,2022-09-04,354.0,6.0,29.54475825,61.86512069,6,0,37.79538,Expert,Meat
1589,2024-04-16,100.0,19.0,21.80151085,78.52739907,1,0,13.02872435,Beginner,Vegetables
1590,2024-04-04,232.0,18.0,27.65047519,72.37159098,3,0,11.22656904,Intermediate,Meat
1591,2024-09-01,155.0,12.0,10.73410398,77.2061702,6,0,38.45458283,Beginner,Grains
1592,2024-08-12,313.0,9.0,28.31588087,69.23964554,0,0,28.27442425,Beginner,Vegetables
1593,2022-05-10,392.0,16.0,30.61285117,67.35118174,1,0,16.44175542,Intermediate,Grains
1594,2023-09-30,151.0,19.0,26.47588836,42.83742232,5,0,42.99416889,Intermediate,Vegetables
1595,2023-02-07,485.0,12.0,16.39112495,58.69559305,1,0,26.832568600000002,Beginner,Grains
1596,2024-04-24,447.0,15.0,34.37086632,86.11782591,2,0,14.31471206,Intermediate,Dairy
1597,2024-04-10,301.0,18.0,10.1757301,37.10954153,2,0,43.49980055,Expert,Vegetables
1598,2024-01-06,4730.0,13.0,28.55870126,60.93956435,5,0,14.09672297,Beginner,Vegetables
1599,2024-09-08,464.0,13.0,32.95519999,55.64973902,6,0,20.56364861,Expert,Meat
1600,2023-10-04,472.0,9.0,22.71448224,73.92735641,2,0,19.68269682,Expert,Grains
1601,2024-09-10,113.0,15.0,28.98956025,77.98312584,1,1,38.57808373,Intermediate,Meat
1602,2024-03-21,162.0,19.0,27.50629899,48.71904122,3,0,41.25209984,Expert,Vegetables
1603,2024-05-17,440.0,8.0,22.36202828,88.92297222,4,0,28.95002937,Intermediate,Grains
1604,2024-09-15,306.0,8.0,16.35804953,32.10047489,6,0,37.36554886,Intermediate,Meat
1605,2023-09-17,496.0,9.0,22.38630259,61.63395965,6,0,15.07660645,Intermediate,Meat
1606,2024-06-22,304.0,18.0,18.89933434,57.4813327,5,0,17.95458551,Intermediate,Grains
1607,2024-03-30,484.0,5.0,19.42285412,66.95471494,5,0,7.420188388,Expert,Meat
1608,2023-01-22,227.0,5.0,12.17597406,73.38896919,6,0,32.21777432,Intermediate,Dairy
1609,2022-02-08,150.0,14.0,21.1773098,52.89671639,1,0,18.8388408,Beginner,Vegetables
1610,2024-03-17,276.0,16.0,15.07340919,75.88314849,6,0,9.775651347,Intermediate,Vegetables
1611,2023-05-25,253.0,8.0,23.49331547,74.22579303,3,0,36.75359284,Intermediate,Meat
1612,2022-09-25,247.0,19.0,-10.0,52.22381918,6,1,12.62768413,Beginner,Meat
1613,2024-05-31,446.0,5.0,27.09385264,36.18728174,4,0,37.45095608,Intermediate,Dairy
1614,2023-03-18,413.0,7.0,20.02969785,73.30329316,5,0,46.46810264,Beginner,Meat
1615,2023-05-12,147.0,18.0,15.9763833,63.12416188,4,0,41.92484627,Intermediate,Meat
1616,2022-04-23,180.0,10.0,33.81621595,77.20502011,5,0,13.89376493,Expert,Meat
1617,2023-11-23,316.0,17.0,26.78637337,80.83630006,3,0,32.91086094,Beginner,Dairy
1618,2022-08-21,306.0,15.0,21.05060934,39.93770082,6,0,28.6204994,Intermediate,Meat
1619,2024-07-24,306.0,13.0,18.91677435,74.36449379,2,0,29.63830478,Beginner,Grains
1620,2023-11-03,329.0,14.0,12.84891587,83.67856785,4,0,34.46264068,Beginner,Vegetables
1621,2023-01-09,379.0,15.0,-10.0,30.13905287,0,0,22.31296594,Beginner,Dairy
1622,2023-10-26,334.0,13.0,16.5178325,32.76340405,3,0,47.86325554,Intermediate,Dairy
1623,2024-06-27,470.0,10.0,31.8033925,52.39558887,3,0,43.3495576,Intermediate,Dairy
1624,2022-08-22,484.0,8.0,18.27223407,68.74443061,0,0,25.30369362,Intermediate,Vegetables
1625,2022-01-15,4590.0,8.0,19.26109114,69.31694458,5,0,8.944242629,Beginner,Meat
1626,2024-04-25,194.0,14.0,19.28017735,81.04081564,3,0,43.31325866,Intermediate,Vegetables
1627,2023-11-08,306.0,6.0,13.91596092,87.29081958,2,0,40.69078421,Beginner,Grains
1628,2022-11-14,465.0,5.0,32.53439124,74.75160232,0,1,31.50590409,Intermediate,Meat
1629,2023-10-11,250.0,7.0,18.87103401,81.25331438,2,0,26.44369119,Beginner,Meat
1630,2024-08-23,356.0,12.0,13.06084746,42.92066288,4,0,29.6296108,Beginner,Vegetables
1631,2023-12-11,341.0,10.0,27.1324504,38.62886102,0,0,35.99647266,Expert,Dairy
1632,2022-12-25,103.0,13.0,33.86650075,85.75544388,6,0,33.89389283,Beginner,Dairy
1633,2022-09-16,223.0,17.0,15.61752942,42.53184424,4,0,31.08285938,Beginner,Meat
1634,2024-01-15,146.0,18.0,30.81701173,33.67985734,0,0,20.42775342,Intermediate,Grains
1635,2023-09-20,276.0,15.0,15.67411736,36.53359884,2,0,48.98733162,Beginner,Grains
1636,2023-09-25,364.0,12.0,34.70688178,61.352383,0,0,20.2695276,Intermediate,Meat
1637,2022-10-10,243.0,8.0,28.27073687,40.10021736,0,0,37.86095005,Intermediate,Meat
1638,2023-01-12,280.0,15.0,23.06202601,67.97437984,3,0,31.53440728,Intermediate,Vegetables
1639,2023-01-20,355.0,9.0,32.94381223,36.26424778,4,0,5.65740487,Intermediate,Meat
1640,2022-01-27,413.0,6.0,14.41571947,84.21647066,3,0,38.23276453,Intermediate,Dairy
1641,2024-05-26,405.0,15.0,14.57538611,86.47634689,6,0,37.03000752,Beginner,Meat
1642,2023-04-18,246.0,17.0,17.52132771,70.55086479,1,0,7.865814538,Intermediate,Meat
1643,2023-05-21,377.0,9.0,24.16438405,32.1563205,6,0,46.96200156,Intermediate,Grains
1644,2023-10-02,466.0,10.0,12.63418835,30.85140296,0,0,37.30697109,Expert,Dairy
1645,2022-02-15,234.0,9.0,30.12073213,31.63050097,1,0,17.70181117,Beginner,Dairy
1646,2024-03-08,464.0,12.0,14.33700186,81.02829689,4,0,32.86419428,Intermediate,Grains
1647,2024-09-26,218.0,7.0,14.78151045,60.0048071,3,0,14.40666668,Intermediate,Meat
1648,2024-08-31,306.0,10.0,12.32576216,46.99828575,5,0,45.78050837,Intermediate,Vegetables
1649,2023-09-12,161.0,9.0,16.98419285,58.88000259,1,0,11.16594095,Expert,Grains
1650,2024-08-10,146.0,17.0,10.83459004,72.05205815,5,0,28.24824163,Intermediate,Grains
1651,2024-05-14,402.0,8.0,30.69670938,34.32666558,1,0,36.32866026,Beginner,Meat
1652,2023-10-08,124.0,8.0,34.26874894,87.17380776,6,0,43.90935596,Intermediate,Dairy
1653,2024-07-01,282.0,19.0,10.44864196,65.01341804,0,0,7.83978661,Beginner,Meat
1654,2023-07-11,262.0,17.0,28.85633861,69.78044077,1,0,38.58632979,Expert,Dairy
1655,2023-11-13,104.0,18.0,19.39982225,35.44330213,0,0,16.74133608,Intermediate,Meat
1656,2022-03-27,351.0,10.0,10.44654731,64.40096074,6,0,21.65110359,Intermediate,Dairy
1657,2022-08-31,423.0,5.0,19.48396475,77.50321556,2,0,35.62511728,Intermediate,Grains
1658,2023-11-30,463.0,12.0,34.45993197,43.72166456,3,0,26.832568600000002,Intermediate,Grains
1659,2024-07-29,232.0,12.0,14.89602031,49.62267865,0,0,32.75207184,Intermediate,Meat
1660,2022-06-09,321.0,13.0,28.120664,73.79161853,3,0,26.12833994,Expert,Grains
1661,2023-06-09,199.0,11.0,24.37908376,84.66412217,4,0,10.95295764,Intermediate,Meat
1662,2022-02-05,370.0,9.0,31.31036648,53.38556325,5,0,40.11565382,Intermediate,Grains
1663,2023-06-25,246.0,12.0,29.41809076,43.18832093,6,0,22.85397754,Expert,Meat
1664,2022-06-20,342.0,15.0,14.0418136,73.05432748,0,0,15.20107934,Intermediate,Meat
1665,2023-10-17,141.0,15.0,12.06544159,87.61006708,1,0,10.20012695,Beginner,Grains
1666,2024-08-28,279.0,17.0,26.40335045,83.09785849,2,0,28.18873346,Expert,Grains
1667,2024-07-02,435.0,13.0,13.15634457,61.54537317,1,1,19.60741258,Expert,Meat
1668,2022-01-16,251.0,13.0,10.32068192,89.50455703,6,0,7.961529231,Intermediate,Grains
1669,2024-01-04,248.0,9.0,26.43900782,51.15615636,3,0,21.2177318,Intermediate,Meat
1670,2022-04-06,316.0,17.0,16.18849889,87.34946902,2,0,7.749710043,Intermediate,Meat
1671,2023-07-18,164.0,18.0,16.63468523,47.46865487,1,1,26.54171861,Expert,Meat
1672,2022-08-29,297.0,15.0,16.31319455,30.40262342,0,0,40.84179752,Expert,Grains
1673,2024-01-13,246.0,6.0,31.20119478,61.92130074,5,0,16.04977817,Expert,Grains
1674,2024-05-13,354.0,8.0,19.83619616,70.65245673,0,0,16.9286578,Intermediate,Grains
1675,2023-07-29,352.0,6.0,28.10793674,89.41253362,5,0,15.43285813,Intermediate,Meat
1676,2023-11-22,426.0,5.0,34.81038501,54.93623375,2,0,27.86637734,Intermediate,Meat
1677,2023-04-06,306.0,6.0,60.0,64.30854982,3,1,44.20918613,Expert,Grains
1678,2023-07-08,251.0,13.0,14.79456139,61.63493525,5,0,7.072837866,Intermediate,Vegetables
1679,2024-05-07,335.0,15.0,-10.0,82.67906982,1,0,38.66072345,Beginner,Meat
1680,2022-07-26,251.0,5.0,29.40000518,84.60807821,1,0,21.8213649,Intermediate,Vegetables
1681,2023-01-28,422.0,14.0,25.94963014,67.92538977,5,0,19.9751391,Intermediate,Meat
1682,2023-02-02,387.0,11.0,14.36933607,82.13665514,3,0,44.8661298,Beginner,Vegetables
1683,2024-02-06,189.0,11.0,20.05817812,89.97263512,1,1,27.46395261,Intermediate,Dairy
1684,2022-01-05,171.0,13.0,32.71753273,78.37175286,2,0,34.98205377,Intermediate,Dairy
1685,2024-02-08,285.0,16.0,22.75274281,43.22930608,3,0,44.26816485,Intermediate,Grains
1686,2023-10-05,168.0,12.0,19.68988079,51.30246339,3,0,5.934111446,Expert,Dairy
1687,2023-09-05,378.0,18.0,33.90555477,85.71961722,1,0,47.93190193,Beginner,Meat
1688,2024-01-09,351.0,6.0,27.19710275,47.40175162,1,0,29.47879001,Expert,Dairy
1689,2023-07-01,379.0,18.0,31.28621594,52.06401905,5,0,23.48191604,Intermediate,Meat
